medal_date,medal_type,medal_code,name,gender,country,country_code,nationality,discipline,event,code
7/27/2024,Silver Medal,2,TEBA Iowane,Male,Fiji,FIJ,Fiji,Rugby Sevens,Men,1908835
7/27/2024,Silver Medal,2,RASAKU Kaminieli,Male,Fiji,FIJ,Fiji,Rugby Sevens,Men,1908841
7/27/2024,Silver Medal,2,RAVUTAUMADA Selesitino,Male,Fiji,FIJ,Fiji,Rugby Sevens,Men,2484588
7/27/2024,Silver Medal,2,JOSAIA Raisuqe,Male,Fiji,FIJ,Fiji,Rugby Sevens,Men,1982687
7/27/2024,Silver Medal,2,SAUTURAGA Filipe,Male,Fiji,FIJ,Fiji,Rugby Sevens,Men,1908901
7/27/2024,Bronze Medal,3,GROBBELAAR Christie,Male,South Africa,RSA,South Africa,Rugby Sevens,Men,1574106
7/27/2024,Bronze Medal,3,OOSTHUIZEN Ryan,Male,South Africa,RSA,South Africa,Rugby Sevens,Men,1574107
7/27/2024,Bronze Medal,3,VISSER Impi,Male,South Africa,RSA,South Africa,Rugby Sevens,Men,1574108
7/27/2024,Bronze Medal,3,DAVIDS Zain,Male,South Africa,RSA,South Africa,Rugby Sevens,Men,1574109
7/27/2024,Bronze Medal,3,NORTJE Quewin,Male,South Africa,RSA,South Africa,Rugby Sevens,Men,1888936
7/27/2024,Bronze Medal,3,PRETORIUS Tiaan,Male,South Africa,RSA,South Africa,Rugby Sevens,Men,1574111
7/27/2024,Bronze Medal,3,LEYDS Tristan,Male,South Africa,RSA,South Africa,Rugby Sevens,Men,1574134
7/27/2024,Bronze Medal,3,DAVIDS Selvyn,Male,South Africa,RSA,South Africa,Rugby Sevens,Men,1888932
7/27/2024,Bronze Medal,3,WILLIAMS Shaun,Male,South Africa,RSA,South Africa,Rugby Sevens,Men,1574114
7/27/2024,Bronze Medal,3,SPECMAN Rosko,Male,South Africa,RSA,South Africa,Rugby Sevens,Men,1574121
7/27/2024,Bronze Medal,3,SOYIZWAPI Siviwe,Male,South Africa,RSA,South Africa,Rugby Sevens,Men,1574118
7/27/2024,Bronze Medal,3,van WYK Shilton,Male,South Africa,RSA,South Africa,Rugby Sevens,Men,1574119
7/27/2024,Bronze Medal,3,BROWN Ronald,Male,South Africa,RSA,South Africa,Rugby Sevens,Men,1574112
7/27/2024,Gold Medal,1,HUANG Yuting,Female,China,CHN,China,Shooting,10m Air Rifle Mixed Team,1913945
7/27/2024,Gold Medal,1,SHENG Lihao,Male,China,CHN,China,Shooting,10m Air Rifle Mixed Team,1913899
7/27/2024,Silver Medal,2,KEUM Jihyeon,Female,Korea,KOR,Korea,Shooting,10m Air Rifle Mixed Team,1893896
7/27/2024,Silver Medal,2,PARK Hajun,Male,Korea,KOR,Korea,Shooting,10m Air Rifle Mixed Team,1893976
7/27/2024,Bronze Medal,3,LE Alexandra,Female,Kazakhstan,KAZ,Kazakhstan,Shooting,10m Air Rifle Mixed Team,1930466
7/27/2024,Bronze Medal,3,SATPAYEV Islam,Male,Kazakhstan,KAZ,Kazakhstan,Shooting,10m Air Rifle Mixed Team,1930467
7/27/2024,Gold Medal,1,HELD Ryan,Male,United States,USA,United States,Swimming,Men's 4 x 100m Freestyle Relay,1935916
7/27/2024,Gold Medal,1,KING Matt,Male,United States,USA,United States,Swimming,Men's 4 x 100m Freestyle Relay,1935933
7/27/2024,Gold Medal,1,ARMSTRONG Hunter,Male,United States,USA,United States,Swimming,Men's 4 x 100m Freestyle Relay,1935871
7/27/2024,Gold Medal,1,DRESSEL Caeleb,Male,United States,USA,United States,Swimming,Men's 4 x 100m Freestyle Relay,1935896
7/27/2024,Gold Medal,1,ALEXY Jack,Male,United States,USA,United States,Swimming,Men's 4 x 100m Freestyle Relay,1935869
7/27/2024,Gold Medal,1,GUILIANO Chris,Male,United States,USA,United States,Swimming,Men's 4 x 100m Freestyle Relay,1935911
7/27/2024,Silver Medal,2,CARTWRIGHT Jack,Male,Australia,AUS,Australia,Swimming,Men's 4 x 100m Freestyle Relay,1946186
7/27/2024,Silver Medal,2,YANG William,Male,Australia,AUS,Australia,Swimming,Men's 4 x 100m Freestyle Relay,1946235
7/27/2024,Silver Medal,2,SOUTHAM Flynn,Male,Australia,AUS,Australia,Swimming,Men's 4 x 100m Freestyle Relay,1946179
7/27/2024,Silver Medal,2,CHALMERS Kyle,Male,Australia,AUS,Australia,Swimming,Men's 4 x 100m Freestyle Relay,1946200
7/27/2024,Silver Medal,2,TAYLOR Kai,Male,Australia,AUS,Australia,Swimming,Men's 4 x 100m Freestyle Relay,1946196
7/27/2024,Bronze Medal,3,ZAZZERI Lorenzo,Male,Italy,ITA,Italy,Swimming,Men's 4 x 100m Freestyle Relay,1925669
7/27/2024,Bronze Medal,3,DEPLANO Leonardo,Male,Italy,ITA,Italy,Swimming,Men's 4 x 100m Freestyle Relay,1925681
7/27/2024,Bronze Medal,3,CONTE BONIN Paolo,Male,Italy,ITA,Italy,Swimming,Men's 4 x 100m Freestyle Relay,1925675
7/27/2024,Bronze Medal,3,FRIGO Manuel,Male,Italy,ITA,Italy,Swimming,Men's 4 x 100m Freestyle Relay,1925634
7/27/2024,Bronze Medal,3,CECCON Thomas,Male,Italy,ITA,Italy,Swimming,Men's 4 x 100m Freestyle Relay,1925635
7/27/2024,Bronze Medal,3,MIRESSI Alessandro,Male,Italy,ITA,Italy,Swimming,Men's 4 x 100m Freestyle Relay,1925636
7/27/2024,Gold Medal,1,WUNSCH Olivia,Female,Australia,AUS,Australia,Swimming,Women's 4 x 100m Freestyle Relay,1946221
7/27/2024,Gold Medal,1,CAMPBELL Bronte,Female,Australia,AUS,Australia,Swimming,Women's 4 x 100m Freestyle Relay,1946159
7/27/2024,Gold Medal,1,HARRIS Meg,Female,Australia,AUS,Australia,Swimming,Women's 4 x 100m Freestyle Relay,1946212
7/27/2024,Gold Medal,1,McKEON Emma,Female,Australia,AUS,Australia,Swimming,Women's 4 x 100m Freestyle Relay,1946177
7/27/2024,Gold Medal,1,JACK Shayna,Female,Australia,AUS,Australia,Swimming,Women's 4 x 100m Freestyle Relay,1946227
7/27/2024,Gold Medal,1,O'CALLAGHAN Mollie,Female,Australia,AUS,Australia,Swimming,Women's 4 x 100m Freestyle Relay,1946218
7/27/2024,Silver Medal,2,WEITZEIL Abbey,Female,United States,USA,United States,Swimming,Women's 4 x 100m Freestyle Relay,1935860
7/27/2024,Silver Medal,2,MANUEL Simone,Female,United States,USA,United States,Swimming,Women's 4 x 100m Freestyle Relay,1935945
7/27/2024,Silver Medal,2,CONNOLLY Erika,Female,United States,USA,United States,Swimming,Women's 4 x 100m Freestyle Relay,1935879
7/27/2024,Silver Medal,2,DOUGLASS Kate,Female,United States,USA,United States,Swimming,Women's 4 x 100m Freestyle Relay,1935895
7/27/2024,Silver Medal,2,HUSKE Torri,Female,United States,USA,United States,Swimming,Women's 4 x 100m Freestyle Relay,1935923
7/27/2024,Silver Medal,2,WALSH Gretchen,Female,United States,USA,United States,Swimming,Women's 4 x 100m Freestyle Relay,1935998
7/27/2024,Bronze Medal,3,CHENG Yujie,Female,China,CHN,China,Swimming,Women's 4 x 100m Freestyle Relay,1945230
7/27/2024,Bronze Medal,3,WU Qingfeng,Female,China,CHN,China,Swimming,Women's 4 x 100m Freestyle Relay,1945206
7/27/2024,Bronze Medal,3,YU Yiting,Female,China,CHN,China,Swimming,Women's 4 x 100m Freestyle Relay,1945164
7/27/2024,Bronze Medal,3,YANG Junxuan,Female,China,CHN,China,Swimming,Women's 4 x 100m Freestyle Relay,1945159
7/27/2024,Bronze Medal,3,ZHANG Yufei,Female,China,CHN,China,Swimming,Women's 4 x 100m Freestyle Relay,1945125
7/28/2024,Gold Medal,1,JEON Hunyoung,Female,Korea,KOR,Korea,Archery,Women's Team,1902121
7/28/2024,Gold Medal,1,LIM Sihyeon,Female,Korea,KOR,Korea,Archery,Women's Team,1902147
7/28/2024,Gold Medal,1,NAM Suhyeon,Female,Korea,KOR,Korea,Archery,Women's Team,1902148
7/28/2024,Silver Medal,2,AN Qixuan,Female,China,CHN,China,Archery,Women's Team,1913382
7/28/2024,Silver Medal,2,LI Jiaman,Female,China,CHN,China,Archery,Women's Team,1913372
7/28/2024,Silver Medal,2,YANG Xiaolei,Female,China,CHN,China,Archery,Women's Team,1913380
7/28/2024,Bronze Medal,3,RUIZ Angela,Female,Mexico,MEX,Mexico,Archery,Women's Team,1535429
7/28/2024,Bronze Medal,3,VALENCIA Alejandra,Female,Mexico,MEX,Mexico,Archery,Women's Team,1535420
7/28/2024,Bronze Medal,3,VAZQUEZ Ana,Female,Mexico,MEX,Mexico,Archery,Women's Team,1536479
7/29/2024,Gold Medal,1,KIM Je Deok,Male,Korea,KOR,Korea,Archery,Men's Team,1902130
7/29/2024,Gold Medal,1,KIM Woojin,Male,Korea,KOR,Korea,Archery,Men's Team,1902135
7/29/2024,Gold Medal,1,LEE Wooseok,Male,Korea,KOR,Korea,Archery,Men's Team,1902144
7/29/2024,Silver Medal,2,ADDIS Baptiste,Male,France,FRA,France,Archery,Men's Team,1541270
7/29/2024,Silver Medal,2,CHIRAULT Thomas,Male,France,FRA,France,Archery,Men's Team,1541272
7/29/2024,Silver Medal,2,VALLADONT Jean-Charles,Male,France,FRA,France,Archery,Men's Team,1541275
7/29/2024,Bronze Medal,3,GAZOZ Mete,Male,Türkiye,TUR,Türkiye,Archery,Men's Team,1565000
7/29/2024,Bronze Medal,3,TUMER Berkim,Male,Türkiye,TUR,Türkiye,Archery,Men's Team,1565002
7/29/2024,Bronze Medal,3,YILDIRMIS Abdullah,Male,Türkiye,TUR,Türkiye,Archery,Men's Team,1565006
7/29/2024,Gold Medal,1,HASHIMOTO Daiki,Male,Japan,JPN,Japan,Artistic Gymnastics,Men's Team,1919492
7/29/2024,Gold Medal,1,KAYA Kazuma,Male,Japan,JPN,Japan,Artistic Gymnastics,Men's Team,1919491
7/29/2024,Gold Medal,1,OKA Shinnosuke,Male,Japan,JPN,Japan,Artistic Gymnastics,Men's Team,1919480
7/29/2024,Gold Medal,1,SUGINO Takaaki,Male,Japan,JPN,Japan,Artistic Gymnastics,Men's Team,1919479
7/29/2024,Gold Medal,1,TANIGAWA Wataru,Male,Japan,JPN,Japan,Artistic Gymnastics,Men's Team,1919490
7/29/2024,Silver Medal,2,LIU Yang,Male,China,CHN,China,Artistic Gymnastics,Men's Team,1918856
7/29/2024,Silver Medal,2,SU Weide,Male,China,CHN,China,Artistic Gymnastics,Men's Team,1918858
7/29/2024,Silver Medal,2,XIAO Ruoteng,Male,China,CHN,China,Artistic Gymnastics,Men's Team,1918860
7/29/2024,Silver Medal,2,ZHANG Boheng,Male,China,CHN,China,Artistic Gymnastics,Men's Team,1918864
7/29/2024,Silver Medal,2,ZOU Jingyuan,Male,China,CHN,China,Artistic Gymnastics,Men's Team,1918865
7/29/2024,Bronze Medal,3,HONG Asher,Male,United States,USA,United States,Artistic Gymnastics,Men's Team,1959781
7/29/2024,Bronze Medal,3,JUDA Paul,Male,United States,USA,United States,Artistic Gymnastics,Men's Team,1959855
7/29/2024,Bronze Medal,3,MALONE Brody,Male,United States,USA,United States,Artistic Gymnastics,Men's Team,1959823
7/29/2024,Bronze Medal,3,NEDOROSCIK Stephen,Male,United States,USA,United States,Artistic Gymnastics,Men's Team,1959865
7/29/2024,Bronze Medal,3,RICHARD Frederick,Male,United States,USA,United States,Artistic Gymnastics,Men's Team,1959811
7/29/2024,Gold Medal,1,LIAN Junjie,Male,China,CHN,China,Diving,Men's Synchronised 10m Platform,1901555
7/29/2024,Gold Medal,1,YANG Hao,Male,China,CHN,China,Diving,Men's Synchronised 10m Platform,1901554
7/29/2024,Silver Medal,2,DALEY Thomas,Male,Great Britain,GBR,Great Britain,Diving,Men's Synchronised 10m Platform,1900838
7/29/2024,Silver Medal,2,WILLIAMS Noah,Male,Great Britain,GBR,Great Britain,Diving,Men's Synchronised 10m Platform,1900857
7/29/2024,Bronze Medal,3,WIENS Rylan,Male,Canada,CAN,Canada,Diving,Men's Synchronised 10m Platform,1959146
7/29/2024,Bronze Medal,3,ZSOMBOR-MURRAY Nathan,Male,Canada,CAN,Canada,Diving,Men's Synchronised 10m Platform,1959132
7/29/2024,Gold Medal,1,McEWEN Tom,Male,Great Britain,GBR,Great Britain,Equestrian,Eventing Team,1970917
7/29/2024,Gold Medal,1,COLLETT Laura,Female,Great Britain,GBR,Great Britain,Equestrian,Eventing Team,1970898
7/29/2024,Gold Medal,1,CANTER Rosalind,Female,Great Britain,GBR,Great Britain,Equestrian,Eventing Team,1970892
7/29/2024,Gold Medal,1,INGHAM Yasmin,Female,Great Britain,GBR,Great Britain,Equestrian,Eventing Team,1970912
7/29/2024,Silver Medal,2,LAGHOUAG Karim Florent,Male,France,FRA,France,Equestrian,Eventing Team,1899846
7/29/2024,Silver Medal,2,LANDOIS Stephane,Male,France,FRA,France,Equestrian,Eventing Team,1899847
7/29/2024,Silver Medal,2,TOUZAINT Nicolas,Male,France,FRA,France,Equestrian,Eventing Team,1899866
7/29/2024,Silver Medal,2,le COZ Gireg,Male,France,FRA,France,Equestrian,Eventing Team,1899848
7/29/2024,Bronze Medal,3,KITAJIMA Ryuzo,Male,Japan,JPN,Japan,Equestrian,Eventing Team,1946432
7/29/2024,Bronze Medal,3,OIWA Yoshiaki,Male,Japan,JPN,Japan,Equestrian,Eventing Team,1946434
7/29/2024,Bronze Medal,3,TOMOTO Kazuma,Male,Japan,JPN,Japan,Equestrian,Eventing Team,1946438
7/29/2024,Bronze Medal,3,TANAKA Toshiyuki,Male,Japan,JPN,Japan,Equestrian,Eventing Team,1946428
7/30/2024,Gold Medal,1,BILES Simone,Female,United States,USA,United States,Artistic Gymnastics,Women's Team,1959861
7/30/2024,Gold Medal,1,CAREY Jade,Female,United States,USA,United States,Artistic Gymnastics,Women's Team,1959819
7/30/2024,Gold Medal,1,CHILES Jordan,Female,United States,USA,United States,Artistic Gymnastics,Women's Team,1959825
7/30/2024,Gold Medal,1,LEE Sunisa,Female,United States,USA,United States,Artistic Gymnastics,Women's Team,1959866
7/30/2024,Gold Medal,1,RIVERA Hezly,Female,United States,USA,United States,Artistic Gymnastics,Women's Team,1959814
7/30/2024,Silver Medal,2,ANDREOLI Angela,Female,Italy,ITA,Italy,Artistic Gymnastics,Women's Team,1560761
7/30/2024,Silver Medal,2,D'AMATO Alice,Female,Italy,ITA,Italy,Artistic Gymnastics,Women's Team,1551061
7/30/2024,Silver Medal,2,ESPOSITO Manila,Female,Italy,ITA,Italy,Artistic Gymnastics,Women's Team,1560762
7/30/2024,Silver Medal,2,IORIO Elisa,Female,Italy,ITA,Italy,Artistic Gymnastics,Women's Team,1560760
7/30/2024,Silver Medal,2,VILLA Giorgia,Female,Italy,ITA,Italy,Artistic Gymnastics,Women's Team,1560759
7/30/2024,Bronze Medal,3,ANDRADE Rebeca,Female,Brazil,BRA,Brazil,Artistic Gymnastics,Women's Team,1953634
7/30/2024,Bronze Medal,3,BARBOSA Jade,Female,Brazil,BRA,Brazil,Artistic Gymnastics,Women's Team,1953624
7/30/2024,Bronze Medal,3,OLIVEIRA Lorrane,Female,Brazil,BRA,Brazil,Artistic Gymnastics,Women's Team,1953630
7/30/2024,Bronze Medal,3,SARAIVA Flavia,Female,Brazil,BRA,Brazil,Artistic Gymnastics,Women's Team,1953620
7/30/2024,Bronze Medal,3,SOARES Julia,Female,Brazil,BRA,Brazil,Artistic Gymnastics,Women's Team,1953626
7/30/2024,Gold Medal,1,FIAMINGO Rossella,Female,Italy,ITA,Italy,Fencing,Women's Épée Team,1924585
7/30/2024,Gold Medal,1,RIZZI Giulia,Female,Italy,ITA,Italy,Fencing,Women's Épée Team,1924588
7/30/2024,Gold Medal,1,SANTUCCIO Alberta,Female,Italy,ITA,Italy,Fencing,Women's Épée Team,1924587
7/30/2024,Gold Medal,1,NAVARRIA Mara,Female,Italy,ITA,Italy,Fencing,Women's Épée Team,1924586
7/30/2024,Silver Medal,2,VITALIS Coraline,Female,France,FRA,France,Fencing,Women's Épée Team,1916182
7/30/2024,Silver Medal,2,MALLO-BRETON Auriane,Female,France,FRA,France,Fencing,Women's Épée Team,1916183
7/30/2024,Silver Medal,2,CANDASSAMY Marie-Florence,Female,France,FRA,France,Fencing,Women's Épée Team,1916184
7/30/2024,Silver Medal,2,LOUIS-MARIE Alexandra,Female,France,FRA,France,Fencing,Women's Épée Team,1916185
7/30/2024,Bronze Medal,3,KNAPIK-MIAZGA Renata,Female,Poland,POL,Poland,Fencing,Women's Épée Team,1894213
7/30/2024,Bronze Medal,3,SWATOWSKA-WENGLARCZYK Martyna,Female,Poland,POL,Poland,Fencing,Women's Épée Team,1894214
7/30/2024,Bronze Medal,3,KLASIK Alicja,Female,Poland,POL,Poland,Fencing,Women's Épée Team,1894223
7/30/2024,Bronze Medal,3,JARECKA Aleksandra,Female,Poland,POL,Poland,Fencing,Women's Épée Team,1894217
7/30/2024,Gold Medal,1,POURI-LANE Risi,Female,New Zealand,NZL,New Zealand,Rugby Sevens,Women,1926596
7/30/2024,Gold Medal,1,MILLER Jorja,Female,New Zealand,NZL,New Zealand,Rugby Sevens,Women,1926667
7/30/2024,Gold Medal,1,WAAKA Stacey,Female,New Zealand,NZL,New Zealand,Rugby Sevens,Women,1926592
7/30/2024,Gold Medal,1,NUKU Manaia,Female,New Zealand,NZL,New Zealand,Rugby Sevens,Women,1926629
7/30/2024,Gold Medal,1,HIRINI Sarah,Female,New Zealand,NZL,New Zealand,Rugby Sevens,Women,1926632
7/30/2024,Gold Medal,1,BLYDE Michaela,Female,New Zealand,NZL,New Zealand,Rugby Sevens,Women,1926635
7/30/2024,Gold Medal,1,KING Tyla,Female,New Zealand,NZL,New Zealand,Rugby Sevens,Women,1926644
7/30/2024,Gold Medal,1,PAUL Mahina,Female,New Zealand,NZL,New Zealand,Rugby Sevens,Women,1926676
7/30/2024,Gold Medal,1,FELIX-HOTHAM Jazmin,Female,New Zealand,NZL,New Zealand,Rugby Sevens,Women,1926634
7/30/2024,Gold Medal,1,SETEFANO Theresa,Female,New Zealand,NZL,New Zealand,Rugby Sevens,Women,1926647
7/30/2024,Gold Medal,1,WOODMAN-WICKLIFFE Portia,Female,New Zealand,NZL,New Zealand,Rugby Sevens,Women,1926646
7/30/2024,Gold Medal,1,SAILI Alena,Female,New Zealand,NZL,New Zealand,Rugby Sevens,Women,1926593
7/30/2024,Silver Medal,2,CROSSLEY Caroline,Female,Canada,CAN,Canada,Rugby Sevens,Women,1960779
7/30/2024,Silver Medal,2,APPS Olivia,Female,Canada,CAN,Canada,Rugby Sevens,Women,1960762
7/30/2024,Silver Medal,2,CORRIGAN Alysha,Female,Canada,CAN,Canada,Rugby Sevens,Women,1960778
7/30/2024,Silver Medal,2,HOGAN-ROCHESTER Asia,Female,Canada,CAN,Canada,Rugby Sevens,Women,1960797
7/30/2024,Silver Medal,2,DANIELS Chloe,Female,Canada,CAN,Canada,Rugby Sevens,Women,1960781
7/30/2024,Silver Medal,2,WILLIAMS Charity,Female,Canada,CAN,Canada,Rugby Sevens,Women,1960837
7/30/2024,Silver Medal,2,SYMONDS Florence,Female,Canada,CAN,Canada,Rugby Sevens,Women,1960826
7/30/2024,Silver Medal,2,NORSTEN Carissa,Female,Canada,CAN,Canada,Rugby Sevens,Women,1960812
7/30/2024,Silver Medal,2,SCURFIELD Krissy,Female,Canada,CAN,Canada,Rugby Sevens,Women,1960822
7/30/2024,Silver Medal,2,BERMUDEZ Fancy,Female,Canada,CAN,Canada,Rugby Sevens,Women,1960765
7/30/2024,Silver Medal,2,LOGAN Piper,Female,Canada,CAN,Canada,Rugby Sevens,Women,1960803
7/30/2024,Silver Medal,2,WARDLEY Keyara,Female,Canada,CAN,Canada,Rugby Sevens,Women,1960834
7/30/2024,Silver Medal,2,PERRY Taylor,Female,Canada,CAN,Canada,Rugby Sevens,Women,1960817
7/30/2024,Silver Medal,2,VALENZUELA Shalaya,Female,Canada,CAN,Canada,Rugby Sevens,Women,1960832
7/30/2024,Bronze Medal,3,RAMSEY Ariana,Female,United States,USA,United States,Rugby Sevens,Women,1950500
7/30/2024,Bronze Medal,3,MAHER Ilona,Female,United States,USA,United States,Rugby Sevens,Women,1950498
7/30/2024,Bronze Medal,3,CANETT Kayla,Female,United States,USA,United States,Rugby Sevens,Women,1950485
7/30/2024,Bronze Medal,3,SULLIVAN Sammy,Female,United States,USA,United States,Rugby Sevens,Women,1950504
7/30/2024,Bronze Medal,3,KELTER Alev,Female,United States,USA,United States,Rugby Sevens,Women,1950494
7/30/2024,Bronze Medal,3,DOYLE Lauren,Female,United States,USA,United States,Rugby Sevens,Women,1950487
7/30/2024,Bronze Medal,3,TAPPER Naya,Female,United States,USA,United States,Rugby Sevens,Women,1950505
7/30/2024,Bronze Medal,3,SEDRICK Alex,Female,United States,USA,United States,Rugby Sevens,Women,1950502
7/30/2024,Bronze Medal,3,OLSEN Alena,Female,United States,USA,United States,Rugby Sevens,Women,1950499
7/30/2024,Bronze Medal,3,ROVETTI Steph,Female,United States,USA,United States,Rugby Sevens,Women,1950501
7/30/2024,Bronze Medal,3,LEVY Sarah,Female,United States,USA,United States,Rugby Sevens,Women,1950496
7/30/2024,Bronze Medal,3,KIRSHE Kristi,Female,United States,USA,United States,Rugby Sevens,Women,1950495
7/30/2024,Gold Medal,1,ARUNOVIC Zorana,Female,Serbia,SRB,Serbia,Shooting,10m Air Pistol Mixed Team,1956347
7/30/2024,Gold Medal,1,MIKEC Damir,Male,Serbia,SRB,Serbia,Shooting,10m Air Pistol Mixed Team,1956356
7/30/2024,Silver Medal,2,TARHAN Sevval Ilayda,Female,Turkey,TUR,Turkey,Shooting,10m Air Pistol Mixed Team,1564886
7/30/2024,Silver Medal,2,DIKEC Yusuf,Male,Turkey,TUR,Turkey,Shooting,10m Air Pistol Mixed Team,1564893
7/30/2024,Bronze Medal,3,BHAKER Manu,Female,India,IND,India,Shooting,10m Air Pistol Mixed Team,1538159
7/30/2024,Bronze Medal,3,SINGH Sarabjot,Male,India,IND,India,Shooting,10m Air Pistol Mixed Team,1545464
7/30/2024,Gold Medal,1,GUY James,Male,Great Britain,GBR,Great Britain,Swimming,Men's 4 x 200m Freestyle Relay,1903552
7/30/2024,Gold Medal,1,McMILLAN Jack,Male,Great Britain,GBR,Great Britain,Swimming,Men's 4 x 200m Freestyle Relay,1903602
7/30/2024,Gold Medal,1,BIRD Kieran,Male,Great Britain,GBR,Great Britain,Swimming,Men's 4 x 200m Freestyle Relay,1903531
7/30/2024,Gold Medal,1,DEAN Tom,Male,Great Britain,GBR,Great Britain,Swimming,Men's 4 x 200m Freestyle Relay,1903546
7/30/2024,Gold Medal,1,RICHARDS Matthew,Male,Great Britain,GBR,Great Britain,Swimming,Men's 4 x 200m Freestyle Relay,1903617
7/30/2024,Gold Medal,1,SCOTT Duncan,Male,Great Britain,GBR,Great Britain,Swimming,Men's 4 x 200m Freestyle Relay,1903621
7/30/2024,Silver Medal,2,KIBLER Drew,Male,United States,USA,United States,Swimming,Men's 4 x 200m Freestyle Relay,1935931
7/30/2024,Silver Medal,2,CURRY Brooks,Male,United States,USA,United States,Swimming,Men's 4 x 200m Freestyle Relay,1935887
7/30/2024,Silver Medal,2,PIERONI Blake,Male,United States,USA,United States,Swimming,Men's 4 x 200m Freestyle Relay,1935968
7/30/2024,Silver Medal,2,GUILIANO Chris,Male,United States,USA,United States,Swimming,Men's 4 x 200m Freestyle Relay,1935911
7/30/2024,Silver Medal,2,FOSTER Carson,Male,United States,USA,United States,Swimming,Men's 4 x 200m Freestyle Relay,1935903
7/30/2024,Silver Medal,2,HOBSON Luke,Male,United States,USA,United States,Swimming,Men's 4 x 200m Freestyle Relay,1935918
7/30/2024,Silver Medal,2,SMITH Kieran,Male,United States,USA,United States,Swimming,Men's 4 x 200m Freestyle Relay,1935982
7/30/2024,Bronze Medal,3,TAYLOR Kai,Male,Australia,AUS,Australia,Swimming,Men's 4 x 200m Freestyle Relay,1946196
7/30/2024,Bronze Medal,3,INCERTI Zac,Male,Australia,AUS,Australia,Swimming,Men's 4 x 200m Freestyle Relay,1946237
7/30/2024,Bronze Medal,3,SOUTHAM Flynn,Male,Australia,AUS,Australia,Swimming,Men's 4 x 200m Freestyle Relay,1946179
7/30/2024,Bronze Medal,3,NEILL Thomas,Male,Australia,AUS,Australia,Swimming,Men's 4 x 200m Freestyle Relay,1946231
7/30/2024,Bronze Medal,3,GIULIANI Maximillian,Male,Australia,AUS,Australia,Swimming,Men's 4 x 200m Freestyle Relay,1946211
7/30/2024,Bronze Medal,3,WINNINGTON Elijah,Male,Australia,AUS,Australia,Swimming,Men's 4 x 200m Freestyle Relay,1946172
7/30/2024,Gold Medal,1,WANG Chuqin,Male,China,CHN,China,Table Tennis,Mixed Doubles,1902301
7/30/2024,Gold Medal,1,SUN Yingsha,Female,China,CHN,China,Table Tennis,Mixed Doubles,1902313
7/30/2024,Silver Medal,2,RI Jong Sik,Male,DPR Korea,PRK,DPR Korea,Table Tennis,Mixed Doubles,1980143
7/30/2024,Silver Medal,2,KIM Kum Yong,Female,DPR Korea,PRK,DPR Korea,Table Tennis,Mixed Doubles,1980142
7/30/2024,Bronze Medal,3,LIM Jonghoon,Male,Korea,KOR,Korea,Table Tennis,Mixed Doubles,1936429
7/30/2024,Bronze Medal,3,SHIN Yubin,Female,Korea,KOR,Korea,Table Tennis,Mixed Doubles,1936435
7/31/2024,Gold Medal,1,CHEN Yuxi,Female,China,CHN,China,Diving,Women's Synchronised 10m Platform,1901544
7/31/2024,Gold Medal,1,QUAN Hongchan,Female,China,CHN,China,Diving,Women's Synchronised 10m Platform,1901545
7/31/2024,Silver Medal,2,JO Jin Mi,Female,DPR Korea,PRK,DPR Korea,Diving,Women's Synchronised 10m Platform,1980116
7/31/2024,Silver Medal,2,KIM Mi Rae,Female,DPR Korea,PRK,DPR Korea,Diving,Women's Synchronised 10m Platform,1980115
7/31/2024,Bronze Medal,3,SPENDOLINI SIRIEIX Andrea,Female,Great Britain,GBR,Great Britain,Diving,Women's Synchronised 10m Platform,1900855
7/31/2024,Bronze Medal,3,TOULSON Lois,Female,Great Britain,GBR,Great Britain,Diving,Women's Synchronised 10m Platform,1900856
7/31/2024,Gold Medal,1,GU Bongil,Male,Korea,KOR,Korea,Fencing,Men's Sabre Team,1927116
7/31/2024,Gold Medal,1,OH Sanguk,Male,Korea,KOR,Korea,Fencing,Men's Sabre Team,1927149
7/31/2024,Gold Medal,1,PARK Sangwon,Male,Korea,KOR,Korea,Fencing,Men's Sabre Team,1927151
7/31/2024,Gold Medal,1,DO Gyeongdong,Male,Korea,KOR,Korea,Fencing,Men's Sabre Team,1927115
7/31/2024,Silver Medal,2,GEMESI Csanad,Male,Hungary,HUN,Hungary,Fencing,Men's Sabre Team,1946361
